Difficulty, Duration, Deadline, Priority
0,20,27,Low: Level 4
0,20,27,Low: Level 4
0,20,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
0,1,27,Low: Level 4
0,1,27,Low: Level 4
0,1,27,Low: Level 4
0,1,27,Low: Level 4
0,1,27,Low: Level 4
0,2,27,Low: Level 4
0,2,27,Low: Level 4
0,2,27,Low: Level 4
0,2,27,Low: Level 4
0,2,27,Low: Level 4
0,3,27,Low: Level 4
0,3,27,Low: Level 4
0,3,27,Low: Level 4
0,3,27,Low: Level 4
0,3,27,Low: Level 4
0,4,27,Low: Level 4
0,4,27,Low: Level 4
0,4,27,Low: Level 4
0,4,27,Low: Level 4
0,4,27,Low: Level 4
0,5,27,Low: Level 4
0,5,27,Low: Level 4
0,5,27,Low: Level 4
0,5,27,Low: Level 4
0,5,27,Low: Level 4
0,6,27,Low: Level 4
0,6,27,Low: Level 4
0,6,27,Low: Level 4
0,6,27,Low: Level 4
0,6,27,Low: Level 4
0,7,27,Low: Level 4
0,7,27,Low: Level 4
0,7,27,Low: Level 4
0,7,27,Low: Level 4
0,7,27,Low: Level 4
0,8,27,Low: Level 4
0,8,27,Low: Level 4
0,8,27,Low: Level 4
0,8,27,Low: Level 4
0,8,27,Low: Level 4
0,9,27,Low: Level 4
0,9,27,Low: Level 4
0,9,27,Low: Level 4
0,9,27,Low: Level 4
0,9,27,Low: Level 4
0,10,27,Low: Level 4
0,10,27,Low: Level 4
0,10,27,Low: Level 4
0,10,27,Low: Level 4
0,10,27,Low: Level 4
0,11,27,Low: Level 4
0,11,27,Low: Level 4
0,11,27,Low: Level 4
0,11,27,Low: Level 4
0,11,27,Low: Level 4
0,12,27,Low: Level 4
0,12,27,Low: Level 4
0,12,27,Low: Level 4
0,12,27,Low: Level 4
0,12,27,Low: Level 4
0,13,27,Low: Level 4
0,13,27,Low: Level 4
0,13,27,Low: Level 4
0,13,27,Low: Level 4
0,13,27,Low: Level 4
0,14,27,Low: Level 4
0,14,27,Low: Level 4
0,14,27,Low: Level 4
0,14,27,Low: Level 4
0,14,27,Low: Level 4
0,15,27,Low: Level 4
0,15,27,Low: Level 4
0,15,27,Low: Level 4
0,15,27,Low: Level 4
0,15,27,Low: Level 4
0,16,27,Low: Level 4
0,16,27,Low: Level 4
0,16,27,Low: Level 4
0,16,27,Low: Level 4
0,16,27,Low: Level 4
0,17,27,Low: Level 4
0,17,27,Low: Level 4
0,17,27,Low: Level 4
0,17,27,Low: Level 4
0,17,27,Low: Level 4
0,18,27,Low: Level 4
0,18,27,Low: Level 4
0,18,27,Low: Level 4
0,18,27,Low: Level 4
0,18,27,Low: Level 4
0,19,27,Low: Level 4
0,19,27,Low: Level 4
0,19,27,Low: Level 4
0,19,27,Low: Level 4
0,19,27,Low: Level 4
0,20,27,Low: Level 4
0,20,27,Low: Level 4
0,20,27,Low: Level 4
0,20,27,Low: Level 4
0,20,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,1,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,2,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,3,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,4,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,5,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,6,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,7,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,8,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,9,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,10,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,11,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,12,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,13,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,14,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,15,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,16,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,17,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,18,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,19,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
1,20,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,1,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,2,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,3,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,4,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,5,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,6,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,7,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,8,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,9,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,10,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,11,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,12,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,13,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,14,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,15,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,16,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,17,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,18,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,19,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
2,20,27,Low: Level 4
0,1,26,Low: Level 5
0,1,26,Low: Level 5
0,1,26,Low: Level 5
0,1,26,Low: Level 5
0,1,26,Low: Level 5
0,2,26,Low: Level 5
0,2,26,Low: Level 5
0,2,26,Low: Level 5
0,2,26,Low: Level 5
0,2,26,Low: Level 5
0,3,26,Low: Level 5
0,3,26,Low: Level 5
0,3,26,Low: Level 5
0,3,26,Low: Level 5
0,3,26,Low: Level 5
0,4,26,Low: Level 5
0,4,26,Low: Level 5
0,4,26,Low: Level 5
0,4,26,Low: Level 5
0,4,26,Low: Level 5
0,5,26,Low: Level 5
0,5,26,Low: Level 5
0,5,26,Low: Level 5
0,5,26,Low: Level 5
0,5,26,Low: Level 5
0,6,26,Low: Level 5
0,6,26,Low: Level 5
0,6,26,Low: Level 5
0,6,26,Low: Level 5
0,6,26,Low: Level 5
0,7,26,Low: Level 5
0,7,26,Low: Level 5
0,7,26,Low: Level 5
0,7,26,Low: Level 5
0,7,26,Low: Level 5
0,8,26,Low: Level 5
0,8,26,Low: Level 5
0,8,26,Low: Level 5
0,8,26,Low: Level 5
0,8,26,Low: Level 5
0,9,26,Low: Level 5
0,9,26,Low: Level 5
0,9,26,Low: Level 5
0,9,26,Low: Level 5
0,9,26,Low: Level 5
0,10,26,Low: Level 5
0,10,26,Low: Level 5
0,10,26,Low: Level 5
0,10,26,Low: Level 5
0,10,26,Low: Level 5
0,11,26,Low: Level 5
0,11,26,Low: Level 5
0,11,26,Low: Level 5
0,11,26,Low: Level 5
0,11,26,Low: Level 5
0,12,26,Low: Level 5
0,12,26,Low: Level 5
0,12,26,Low: Level 5
0,12,26,Low: Level 5
0,12,26,Low: Level 5
0,13,26,Low: Level 5
0,13,26,Low: Level 5
0,13,26,Low: Level 5
0,13,26,Low: Level 5
0,13,26,Low: Level 5
0,14,26,Low: Level 5
0,14,26,Low: Level 5
0,14,26,Low: Level 5
0,14,26,Low: Level 5
0,14,26,Low: Level 5
0,15,26,Low: Level 5
0,15,26,Low: Level 5
0,15,26,Low: Level 5
0,15,26,Low: Level 5
0,15,26,Low: Level 5
0,16,26,Low: Level 5
0,16,26,Low: Level 5
0,16,26,Low: Level 5
0,16,26,Low: Level 5
0,16,26,Low: Level 5
0,17,26,Low: Level 5
0,17,26,Low: Level 5
0,17,26,Low: Level 5
0,17,26,Low: Level 5
0,17,26,Low: Level 5
0,18,26,Low: Level 5
0,18,26,Low: Level 5
0,18,26,Low: Level 5
0,18,26,Low: Level 5
0,18,26,Low: Level 5
0,19,26,Low: Level 5
0,19,26,Low: Level 5
0,19,26,Low: Level 5
0,19,26,Low: Level 5
0,19,26,Low: Level 5
0,20,26,Low: Level 5
0,20,26,Low: Level 5
0,20,26,Low: Level 5
0,20,26,Low: Level 5
0,20,26,Low: Level 5
1,1,26,Low: Level 5
1,1,26,Low: Level 5
1,1,26,Low: Level 5
1,1,26,Low: Level 5
1,1,26,Low: Level 5
1,2,26,Low: Level 5
1,2,26,Low: Level 5
1,2,26,Low: Level 5
1,2,26,Low: Level 5
1,2,26,Low: Level 5
1,3,26,Low: Level 5
1,3,26,Low: Level 5
1,3,26,Low: Level 5
1,3,26,Low: Level 5
1,3,26,Low: Level 5
1,4,26,Low: Level 5
1,4,26,Low: Level 5
1,4,26,Low: Level 5
1,4,26,Low: Level 5
1,4,26,Low: Level 5
1,5,26,Low: Level 5
1,5,26,Low: Level 5
1,5,26,Low: Level 5
1,5,26,Low: Level 5
1,5,26,Low: Level 5
1,6,26,Low: Level 5
1,6,26,Low: Level 5
1,6,26,Low: Level 5
1,6,26,Low: Level 5
1,6,26,Low: Level 5
1,7,26,Low: Level 5
1,7,26,Low: Level 5
1,7,26,Low: Level 5
1,7,26,Low: Level 5
1,7,26,Low: Level 5
1,8,26,Low: Level 5
1,8,26,Low: Level 5
1,8,26,Low: Level 5
1,8,26,Low: Level 5
1,8,26,Low: Level 5
1,9,26,Low: Level 5
1,9,26,Low: Level 5
1,9,26,Low: Level 5
1,9,26,Low: Level 5
1,9,26,Low: Level 5
1,10,26,Low: Level 5
1,10,26,Low: Level 5
1,10,26,Low: Level 5
1,10,26,Low: Level 5
1,10,26,Low: Level 5
1,11,26,Low: Level 5
1,11,26,Low: Level 5
1,11,26,Low: Level 5
1,11,26,Low: Level 5
1,11,26,Low: Level 5
1,12,26,Low: Level 5
1,12,26,Low: Level 5
1,12,26,Low: Level 5
1,12,26,Low: Level 5
1,12,26,Low: Level 5
1,13,26,Low: Level 5
1,13,26,Low: Level 5
1,13,26,Low: Level 5
1,13,26,Low: Level 5
1,13,26,Low: Level 5
1,14,26,Low: Level 5
1,14,26,Low: Level 5
1,14,26,Low: Level 5
1,14,26,Low: Level 5
1,14,26,Low: Level 5
1,15,26,Low: Level 5
1,15,26,Low: Level 5
1,15,26,Low: Level 5
1,15,26,Low: Level 5
1,15,26,Low: Level 5
1,16,26,Low: Level 5
1,16,26,Low: Level 5
1,16,26,Low: Level 5
1,16,26,Low: Level 5
1,16,26,Low: Level 5
1,17,26,Low: Level 5
1,17,26,Low: Level 5
1,17,26,Low: Level 5
1,17,26,Low: Level 5
1,17,26,Low: Level 5
1,18,26,Low: Level 5
1,18,26,Low: Level 5
1,18,26,Low: Level 5
1,18,26,Low: Level 5
1,18,26,Low: Level 5
1,19,26,Low: Level 5
1,19,26,Low: Level 5
1,19,26,Low: Level 5
1,19,26,Low: Level 5
1,19,26,Low: Level 5
1,20,26,Low: Level 5
1,20,26,Low: Level 5
1,20,26,Low: Level 5
1,20,26,Low: Level 5
1,20,26,Low: Level 5
2,1,26,Low: Level 5
2,1,26,Low: Level 5
2,1,26,Low: Level 5
2,1,26,Low: Level 5
2,1,26,Low: Level 5
2,2,26,Low: Level 5
2,2,26,Low: Level 5
2,2,26,Low: Level 5
2,2,26,Low: Level 5
2,2,26,Low: Level 5
2,3,26,Low: Level 5
2,3,26,Low: Level 5
2,3,26,Low: Level 5
2,3,26,Low: Level 5
2,3,26,Low: Level 5
2,4,26,Low: Level 5
2,4,26,Low: Level 5
2,4,26,Low: Level 5
2,4,26,Low: Level 5
2,4,26,Low: Level 5
2,5,26,Low: Level 5
2,5,26,Low: Level 5
2,5,26,Low: Level 5
2,5,26,Low: Level 5
2,5,26,Low: Level 5
2,6,26,Low: Level 5
2,6,26,Low: Level 5
2,6,26,Low: Level 5
2,6,26,Low: Level 5
2,6,26,Low: Level 5
2,7,26,Low: Level 5
2,7,26,Low: Level 5
2,7,26,Low: Level 5
2,7,26,Low: Level 5
2,7,26,Low: Level 5
2,8,26,Low: Level 5
2,8,26,Low: Level 5
2,8,26,Low: Level 5
2,8,26,Low: Level 5
2,8,26,Low: Level 5
2,9,26,Low: Level 5
2,9,26,Low: Level 5
2,9,26,Low: Level 5
2,9,26,Low: Level 5
2,9,26,Low: Level 5
2,10,26,Low: Level 5
2,10,26,Low: Level 5
2,10,26,Low: Level 5
2,10,26,Low: Level 5
2,10,26,Low: Level 5
2,11,26,Low: Level 5
2,11,26,Low: Level 5
2,11,26,Low: Level 5
2,11,26,Low: Level 5
2,11,26,Low: Level 5
2,12,26,Low: Level 5
2,12,26,Low: Level 5
2,12,26,Low: Level 5
2,12,26,Low: Level 5
2,12,26,Low: Level 5
2,13,26,Low: Level 5
2,13,26,Low: Level 5
2,13,26,Low: Level 5
2,13,26,Low: Level 5
2,13,26,Low: Level 5
2,14,26,Low: Level 5
2,14,26,Low: Level 5
2,14,26,Low: Level 5
2,14,26,Low: Level 5
2,14,26,Low: Level 5
2,15,26,Low: Level 5
2,15,26,Low: Level 5
2,15,26,Low: Level 5
2,15,26,Low: Level 5
2,15,26,Low: Level 5
2,16,26,Low: Level 5
2,16,26,Low: Level 5
2,16,26,Low: Level 5
2,16,26,Low: Level 5
2,16,26,Low: Level 5
2,17,26,Low: Level 5
2,17,26,Low: Level 5
2,17,26,Low: Level 5
2,17,26,Low: Level 5
2,17,26,Low: Level 5
2,18,26,Low: Level 5
2,18,26,Low: Level 5
2,18,26,Low: Level 5
2,18,26,Low: Level 5
2,18,26,Low: Level 5
2,19,26,Low: Level 5
2,19,26,Low: Level 5
2,19,26,Low: Level 5
2,19,26,Low: Level 5
2,19,26,Low: Level 5
2,20,26,Low: Level 5
2,20,26,Low: Level 5
2,20,26,Low: Level 5
2,20,26,Low: Level 5
2,20,26,Low: Level 5
0,1,25,Low: Level 6
0,1,25,Low: Level 6
0,1,25,Low: Level 6
0,1,25,Low: Level 6
0,1,25,Low: Level 6
0,2,25,Low: Level 6
0,2,25,Low: Level 6
0,2,25,Low: Level 6
0,2,25,Low: Level 6
0,2,25,Low: Level 6
0,3,25,Low: Level 6
0,3,25,Low: Level 6
0,3,25,Low: Level 6
0,3,25,Low: Level 6
0,3,25,Low: Level 6
0,4,25,Low: Level 6
0,4,25,Low: Level 6
0,4,25,Low: Level 6
0,4,25,Low: Level 6
0,4,25,Low: Level 6
0,5,25,Low: Level 6
0,5,25,Low: Level 6
0,5,25,Low: Level 6
0,5,25,Low: Level 6
0,5,25,Low: Level 6
0,6,25,Low: Level 6
0,6,25,Low: Level 6
0,6,25,Low: Level 6
0,6,25,Low: Level 6
0,6,25,Low: Level 6
0,7,25,Low: Level 6
0,7,25,Low: Level 6
0,7,25,Low: Level 6
0,7,25,Low: Level 6
0,7,25,Low: Level 6
0,8,25,Low: Level 6
0,8,25,Low: Level 6
0,8,25,Low: Level 6
0,8,25,Low: Level 6
0,8,25,Low: Level 6
0,9,25,Low: Level 6
0,9,25,Low: Level 6
0,9,25,Low: Level 6
0,9,25,Low: Level 6
0,9,25,Low: Level 6
0,10,25,Low: Level 6
0,10,25,Low: Level 6
0,10,25,Low: Level 6
0,10,25,Low: Level 6
0,10,25,Low: Level 6
0,11,25,Low: Level 6
0,11,25,Low: Level 6
0,11,25,Low: Level 6
0,11,25,Low: Level 6
0,11,25,Low: Level 6
0,12,25,Low: Level 6
0,12,25,Low: Level 6
0,12,25,Low: Level 6
0,12,25,Low: Level 6
0,12,25,Low: Level 6
0,13,25,Low: Level 6
0,13,25,Low: Level 6
0,13,25,Low: Level 6
0,13,25,Low: Level 6
0,13,25,Low: Level 6
0,14,25,Low: Level 6
0,14,25,Low: Level 6
0,14,25,Low: Level 6
0,14,25,Low: Level 6
0,14,25,Low: Level 6
0,15,25,Low: Level 6
0,15,25,Low: Level 6
0,15,25,Low: Level 6
0,15,25,Low: Level 6
0,15,25,Low: Level 6
0,16,25,Low: Level 6
0,16,25,Low: Level 6
0,16,25,Low: Level 6
0,16,25,Low: Level 6
0,16,25,Low: Level 6
0,17,25,Low: Level 6
0,17,25,Low: Level 6
0,17,25,Low: Level 6
0,17,25,Low: Level 6
0,17,25,Low: Level 6
0,18,25,Low: Level 6
0,18,25,Low: Level 6
0,18,25,Low: Level 6
0,18,25,Low: Level 6
0,18,25,Low: Level 6
0,19,25,Low: Level 6
0,19,25,Low: Level 6
0,19,25,Low: Level 6
0,19,25,Low: Level 6
0,19,25,Low: Level 6
0,20,25,Low: Level 6
0,20,25,Low: Level 6
0,20,25,Low: Level 6
0,20,25,Low: Level 6
0,20,25,Low: Level 6
1,1,25,Low: Level 6
1,1,25,Low: Level 6
1,1,25,Low: Level 6
1,1,25,Low: Level 6
1,1,25,Low: Level 6
1,2,25,Low: Level 6
1,2,25,Low: Level 6
1,2,25,Low: Level 6
1,2,25,Low: Level 6
1,2,25,Low: Level 6
1,3,25,Low: Level 6
1,3,25,Low: Level 6
1,3,25,Low: Level 6
1,3,25,Low: Level 6
1,3,25,Low: Level 6
1,4,25,Low: Level 6
1,4,25,Low: Level 6
1,4,25,Low: Level 6
1,4,25,Low: Level 6
1,4,25,Low: Level 6
1,5,25,Low: Level 6
1,5,25,Low: Level 6
1,5,25,Low: Level 6
1,5,25,Low: Level 6
1,5,25,Low: Level 6
1,6,25,Low: Level 6
1,6,25,Low: Level 6
1,6,25,Low: Level 6
1,6,25,Low: Level 6
1,6,25,Low: Level 6
1,7,25,Low: Level 6
1,7,25,Low: Level 6
1,7,25,Low: Level 6
1,7,25,Low: Level 6
1,7,25,Low: Level 6
1,8,25,Low: Level 6
1,8,25,Low: Level 6
1,8,25,Low: Level 6
1,8,25,Low: Level 6
1,8,25,Low: Level 6
1,9,25,Low: Level 6
1,9,25,Low: Level 6
1,9,25,Low: Level 6
1,9,25,Low: Level 6
1,9,25,Low: Level 6
1,10,25,Low: Level 6
1,10,25,Low: Level 6
1,10,25,Low: Level 6
1,10,25,Low: Level 6
1,10,25,Low: Level 6
1,11,25,Low: Level 6
1,11,25,Low: Level 6
1,11,25,Low: Level 6
1,11,25,Low: Level 6
1,11,25,Low: Level 6
1,12,25,Low: Level 6
1,12,25,Low: Level 6
1,12,25,Low: Level 6
1,12,25,Low: Level 6
1,12,25,Low: Level 6
1,13,25,Low: Level 6
1,13,25,Low: Level 6
1,13,25,Low: Level 6
1,13,25,Low: Level 6
1,13,25,Low: Level 6
1,14,25,Low: Level 6
1,14,25,Low: Level 6
1,14,25,Low: Level 6
1,14,25,Low: Level 6
1,14,25,Low: Level 6
1,15,25,Low: Level 6
1,15,25,Low: Level 6
1,15,25,Low: Level 6
1,15,25,Low: Level 6
1,15,25,Low: Level 6
1,16,25,Low: Level 6
1,16,25,Low: Level 6
1,16,25,Low: Level 6
1,16,25,Low: Level 6
1,16,25,Low: Level 6
1,17,25,Low: Level 6
1,17,25,Low: Level 6
1,17,25,Low: Level 6
1,17,25,Low: Level 6
1,17,25,Low: Level 6
1,18,25,Low: Level 6
1,18,25,Low: Level 6
1,18,25,Low: Level 6
1,18,25,Low: Level 6
1,18,25,Low: Level 6
1,19,25,Low: Level 6
1,19,25,Low: Level 6
1,19,25,Low: Level 6
1,19,25,Low: Level 6
1,19,25,Low: Level 6
